9757 173
13907 136
12992 54
3519 27
1054 5
10792 71
5667 45
5648 86
62327 544
24268 199
15891 214
112711 1072
2755 52
262100 1720
2841 43
1665 57
7533 109
767 18
4900 71
27445 432
13386 90
14797 301
1849 34
36948 228
507 7
33011 271
20579 255
1847 31
14474 179
1451 25
1918 36
6360 113
3525 57
13917 126
4969 37
553261 3563
53184 425
10456 94
4347 61
20962 299
2716 31
15923 187
10874 141
100336 875
64517 566
12494 86
3444 61
1724 31
9813 177
9062 95
17752 237
2339 48
4880 80
2991 44
246895 1626
4993 64
6201 150
2015 3
28977 276
4099 54
1807 17
206757 1469
6230 111
10015 118
2409 25
22259 286
1083 21
24589 239
66881 369
5038 62
155367 1696
10193 168
63822 527
1906 0
644 12
19211 178
49417 378
10142 104
84067 868
5987 78
45314 359
9665 112
8780 104
5011 53
6336 120
34174 444
2271 15
3593 64
4576 112
45665 232
25512 208
9151 119
2728 55
11841 70
9021 54
14329 83
2510 20
17021 244
2556 23
4861 63
12963 187
7366 95
8507 174
5753 56
26301 292
8895 160
18726 156
59468 887
3208 22
17342 98
7178 50
5173 22
4374 29
1303 11
11795 87
1466 4
40056 236
6998 96
7320 97
13019 206
20513 209
6555 42
11267 171
12503 97
9015 112
7054 34
86562 464
540 0
51190 504
12251 39
226568 882
5953 97
7511 100
23646 293
10321 173
9559 83
25115 115
16024 29
15629 300
6066 33
10033 152
31675 219
5974 58
5250 83
9414 115
13978 200
2368 25
9031 59
5176 79
411491 1840
381 0
361 7
3247 15
2512 39
3691 42
1616 17
3302 27
16652 99
2574 36
11138 145
2806 6
1117 17
2970 34
5107 33
120332 454
1128 40
168 0
20951 223
6074 58
41785 131
30841 437
12205 100
16101 134
1813 18
4386 70
4411 57
4480 103
1262 43
8343 308
19548 296
3063 36
4566 52
3901 66
5996 85
2457 39
2749 33
9027 106
2209 37
12529 175
171083 1032
11764 155
9033 137
4171 93
41012 754
2873 39
5518 98
1770 28
28199 384
1293 26
11926 230
9776 137
107085 1101
10657 166
3317 50
11626 128
24667 227
25156 429
5880 70
11481 315
15350 313
11377 152
4181 43
991 19
16180 155
8941 221
10766 0
4393 49
103453 627
4204 23
5164 62
16950 138
22295 221
9166 134
5555 96
3270 81
321234 1850
42784 489
10138 147
299 10
2310 87
155 3
44551 774
19750 150
5378 32
180316 653
5692 103
8815 91
14516 122
15658 85
689658 6409
2630 34
993 14
410 7
338 9
2307 56
25374 390
2212 40
49633 1020
436 20
36793 215
1353 21
39435 319
3381 56
15587 163
11724 65
6425 72
6926 35
1833 50
6970 47
27024 271
9460 76
56890 722
6851 72
43834 223
5374 140
1119 14
5995 108
673 9
1523 40
4463 33
6790 109
9106 160
25255 220
16651 365
6547 130
49757 551
14649 149
1167 49
4656 71
1672 94
12517 281
2428 21
2670 73
31854 286
4976 83
190 2
2343 41
343004 2502
5895 77
14812 116
13441 135
2726 74
11095 152
64810 452
27985 216
2308 20
13601 79
979 29
1000 16
47275 551
2093 68
15216 132
1271 43
22970 179
4108 43
71517 762
5019 57
55670 466
4198 63
43653 788
21071 168
8455 273
6081 71
65 0
14410 166
3659 74
2570 54
39649 362
31064 168
39912 527
5753 145
7954 159
18494 381
614 6
2621 55
114639 1606
2979 108
1992 78
14864 246
14913 280
296 14
2987 76
5975 116
171922 1387
5297 136
5827 83
10001 75
7715 119
6528 108
2147 52
1510 41
6209 109
48289 526
662 13
12426 215
196 11
73767 972
33510 313
2000 51
5057 53
47075 371
140273 1251
78958 571
25381 480
1286 20
10550 185
1111 13
1401 26
2053 68
3932 66
1694 41
113515 1399
16431 266
7672 94
64184 418
27176 269
11610 54
3097 66
13964 161
5036 55
3697 58
1580 34
410 1
4921 104
2382 52
771 19
5754 137
23196 419
3926 95
5161 64
5028 124
2531 53
5925 96
16923 205
4610 66
4707 127
15254 281
626 25
9579 155
774 14
60 0
1443 20
2388 21
31702 322
4911 38
992 16
10709 204
225 4
25882 311
863 12
7735 154
104 2
9933 134
42192 560
6524 75
6162 119
52642 786
2301 45
10043 92
2324 28
12519 139
12150 16
14543 225
3773 23
64934 880
278 10
9338 210
6416 43
3884 63
1693 32
624 3
6780 151
20166 393
2700 51
1906 23
1364 18
8327 193
4889 124
8627 193
14842 302
8762 172
1419 9
9435 205
266450 4032
17716 472
49995 459
54167 549
2914 78
2719 47
1620 22
